product,city,date,sales
Toys,S005,08-06-2023,849
Clothing,S005,08-06-2023,530
Clothing,S001,08-07-2023,188
Furniture,S001,08-07-2023,222
Electronics,S001,08-07-2023,415
Groceries,S001,08-07-2023,1017
Toys,S001,08-07-2023,770
Groceries,S002,08-07-2023,588
Furniture,S002,08-07-2023,143
Electronics,S002,08-07-2023,1165
Toys,S002,08-07-2023,623
Clothing,S002,08-07-2023,407
Electronics,S003,08-07-2023,1352
Toys,S003,08-07-2023,490
Groceries,S003,08-07-2023,231
Furniture,S003,08-07-2023,863
Clothing,S003,08-07-2023,400
Groceries,S004,08-07-2023,326
Furniture,S004,08-07-2023,1062
Toys,S004,08-07-2023,1052
Clothing,S004,08-07-2023,124
Electronics,S004,08-07-2023,67
Toys,S005,08-07-2023,451
Furniture,S005,08-07-2023,779
Groceries,S005,08-07-2023,602
Electronics,S005,08-07-2023,367
Clothing,S005,08-07-2023,474
Groceries,S001,08-08-2023,960
Furniture,S001,08-08-2023,705
Electronics,S001,08-08-2023,202
Toys,S001,08-08-2023,589
Clothing,S001,08-08-2023,422
Toys,S002,08-08-2023,1169
Electronics,S002,08-08-2023,429
Groceries,S002,08-08-2023,637
Clothing,S002,08-08-2023,327
Furniture,S002,08-08-2023,71
Electronics,S003,08-08-2023,905
Groceries,S003,08-08-2023,1084
Furniture,S003,08-08-2023,448
Toys,S003,08-08-2023,239
Clothing,S003,08-08-2023,123
Clothing,S004,08-08-2023,569
Toys,S004,08-08-2023,837
Electronics,S004,08-08-2023,301
Groceries,S004,08-08-2023,406
Furniture,S004,08-08-2023,63
Groceries,S005,08-08-2023,1096
Clothing,S005,08-08-2023,1229
Electronics,S005,08-08-2023,495
Toys,S005,08-08-2023,132
Furniture,S005,08-08-2023,228
Furniture,S001,08-09-2023,729
Clothing,S001,08-09-2023,648
Toys,S001,08-09-2023,949
Groceries,S001,08-09-2023,135
Electronics,S001,08-09-2023,300
Groceries,S002,08-09-2023,558
Furniture,S002,08-09-2023,469
Clothing,S002,08-09-2023,1124
Electronics,S002,08-09-2023,417
Toys,S002,08-09-2023,71
Groceries,S003,08-09-2023,249
Toys,S003,08-09-2023,874
Electronics,S003,08-09-2023,413
Clothing,S003,08-09-2023,307
Furniture,S003,08-09-2023,738
Toys,S004,08-09-2023,727
Clothing,S004,08-09-2023,1266
Electronics,S004,08-09-2023,71
Groceries,S004,08-09-2023,496
Furniture,S004,08-09-2023,396
Groceries,S005,08-09-2023,66
Clothing,S005,08-09-2023,1219
Electronics,S005,08-09-2023,461
Toys,S005,08-09-2023,906
Furniture,S005,08-09-2023,367
Clothing,S001,08-10-2023,708
Furniture,S001,08-10-2023,419
Electronics,S001,08-10-2023,539
Groceries,S001,08-10-2023,185
Toys,S001,08-10-2023,218
Furniture,S002,08-10-2023,572
Clothing,S002,08-10-2023,967
Groceries,S002,08-10-2023,494
Toys,S002,08-10-2023,721
Electronics,S002,08-10-2023,871
Toys,S003,08-10-2023,872
Groceries,S003,08-10-2023,450
Electronics,S003,08-10-2023,321
Furniture,S003,08-10-2023,74
Clothing,S003,08-10-2023,734
Clothing,S004,08-10-2023,384
Groceries,S004,08-10-2023,303
Toys,S004,08-10-2023,1037
Electronics,S004,08-10-2023,630
Furniture,S004,08-10-2023,71
Electronics,S005,08-10-2023,730
Groceries,S005,08-10-2023,535
Furniture,S005,08-10-2023,1060
Toys,S005,08-10-2023,74
Clothing,S005,08-10-2023,59
Clothing,S001,08-11-2023,330
Groceries,S001,08-11-2023,602
Furniture,S001,08-11-2023,465
Electronics,S001,08-11-2023,340
Toys,S001,08-11-2023,24
Furniture,S002,08-11-2023,788
Toys,S002,08-11-2023,645
Groceries,S002,08-11-2023,255
Electronics,S002,08-11-2023,596
Clothing,S002,08-11-2023,293
Groceries,S003,08-11-2023,1127
Electronics,S003,08-11-2023,361
Toys,S003,08-11-2023,848
Furniture,S003,08-11-2023,46
Clothing,S003,08-11-2023,394
Furniture,S004,08-11-2023,605
Toys,S004,08-11-2023,703
Clothing,S004,08-11-2023,1299
Groceries,S004,08-11-2023,102
Electronics,S004,08-11-2023,406
Electronics,S005,08-11-2023,770
Furniture,S005,08-11-2023,419
Groceries,S005,08-11-2023,212
Toys,S005,08-11-2023,423
Clothing,S005,08-11-2023,361
Clothing,S001,08-12-2023,262
Toys,S001,08-12-2023,813
Groceries,S001,08-12-2023,708
Furniture,S001,08-12-2023,130
Electronics,S001,08-12-2023,440
Electronics,S002,08-12-2023,1296
Clothing,S002,08-12-2023,177
Groceries,S002,08-12-2023,100
Furniture,S002,08-12-2023,392
Toys,S002,08-12-2023,210
Electronics,S003,08-12-2023,163
Toys,S003,08-12-2023,1071
Furniture,S003,08-12-2023,188
Groceries,S003,08-12-2023,530
Clothing,S003,08-12-2023,920
Clothing,S004,08-12-2023,276
Electronics,S004,08-12-2023,400
Toys,S004,08-12-2023,395
Furniture,S004,08-12-2023,533
Groceries,S004,08-12-2023,711
Groceries,S005,08-12-2023,909
Electronics,S005,08-12-2023,209
Clothing,S005,08-12-2023,173
Furniture,S005,08-12-2023,471
Toys,S005,08-12-2023,647
Electronics,S001,08-13-2023,760
Furniture,S001,08-13-2023,358
Groceries,S001,08-13-2023,933
Clothing,S001,08-13-2023,446
Toys,S001,08-13-2023,19
Clothing,S002,08-13-2023,123
Furniture,S002,08-13-2023,1057
Groceries,S002,08-13-2023,680
Toys,S002,08-13-2023,575
Electronics,S002,08-13-2023,409
Groceries,S003,08-13-2023,611
Toys,S003,08-13-2023,1054
Furniture,S003,08-13-2023,623
Clothing,S003,08-13-2023,947
Electronics,S003,08-13-2023,649
Clothing,S004,08-13-2023,895
Furniture,S004,08-13-2023,406
Groceries,S004,08-13-2023,421
Toys,S004,08-13-2023,284
Electronics,S004,08-13-2023,400
Clothing,S005,08-13-2023,341
Groceries,S005,08-13-2023,403
Toys,S005,08-13-2023,880
Electronics,S005,08-13-2023,375
Furniture,S005,08-13-2023,295
Groceries,S001,08-14-2023,292
Furniture,S001,08-14-2023,948
Toys,S001,08-14-2023,1466
Electronics,S001,08-14-2023,232
Clothing,S001,08-14-2023,189
Clothing,S002,08-14-2023,546
Electronics,S002,08-14-2023,524
Furniture,S002,08-14-2023,265
Toys,S002,08-14-2023,1021
Groceries,S002,08-14-2023,174
Electronics,S003,08-14-2023,766
Toys,S003,08-14-2023,1430
Furniture,S003,08-14-2023,655
Groceries,S003,08-14-2023,706
Clothing,S003,08-14-2023,374
Furniture,S004,08-14-2023,1247
Toys,S004,08-14-2023,485
Electronics,S004,08-14-2023,308
Groceries,S004,08-14-2023,384
Clothing,S004,08-14-2023,298
Toys,S005,08-14-2023,938
Furniture,S005,08-14-2023,1481
Electronics,S005,08-14-2023,640
Groceries,S005,08-14-2023,677
Clothing,S005,08-14-2023,144
Clothing,S001,08-15-2023,291
Groceries,S001,08-15-2023,557
Toys,S001,08-15-2023,374
Electronics,S001,08-15-2023,609
Furniture,S001,08-15-2023,401
Electronics,S002,08-15-2023,650
Groceries,S002,08-15-2023,325
Toys,S002,08-15-2023,605
Furniture,S002,08-15-2023,236
Clothing,S002,08-15-2023,395
Electronics,S003,08-15-2023,876
Clothing,S003,08-15-2023,204
Furniture,S003,08-15-2023,333
Groceries,S003,08-15-2023,271
Toys,S003,08-15-2023,444
Furniture,S004,08-15-2023,147
Electronics,S004,08-15-2023,634
Clothing,S004,08-15-2023,859
Groceries,S004,08-15-2023,194
Toys,S004,08-15-2023,444
Furniture,S005,08-15-2023,972
Groceries,S005,08-15-2023,329
Clothing,S005,08-15-2023,711
Toys,S005,08-15-2023,573
Electronics,S005,08-15-2023,159
Clothing,S001,08-16-2023,323
Furniture,S001,08-16-2023,1017
Electronics,S001,08-16-2023,97
Toys,S001,08-16-2023,160
Groceries,S001,08-16-2023,429
Toys,S002,08-16-2023,481
Groceries,S002,08-16-2023,213
Furniture,S002,08-16-2023,56
Clothing,S002,08-16-2023,1423
Electronics,S002,08-16-2023,83
Electronics,S003,08-16-2023,1128
Furniture,S003,08-16-2023,973
Clothing,S003,08-16-2023,197
Groceries,S003,08-16-2023,151
Toys,S003,08-16-2023,632
Furniture,S004,08-16-2023,351
Electronics,S004,08-16-2023,346
Clothing,S004,08-16-2023,445
Toys,S004,08-16-2023,1021
Groceries,S004,08-16-2023,499
Clothing,S005,08-16-2023,1178
Toys,S005,08-16-2023,495
Furniture,S005,08-16-2023,488
Electronics,S005,08-16-2023,36
Groceries,S005,08-16-2023,272
Groceries,S001,08-17-2023,510
Electronics,S001,08-17-2023,649
Toys,S001,08-17-2023,525
Clothing,S001,08-17-2023,831
Furniture,S001,08-17-2023,563
Groceries,S002,08-17-2023,429
Electronics,S002,08-17-2023,476
Toys,S002,08-17-2023,405
Furniture,S002,08-17-2023,541
Clothing,S002,08-17-2023,557
Groceries,S003,08-17-2023,42
Toys,S003,08-17-2023,1322
Furniture,S003,08-17-2023,873
Electronics,S003,08-17-2023,476
Clothing,S003,08-17-2023,160
Furniture,S004,08-17-2023,332
Clothing,S004,08-17-2023,1172
Groceries,S004,08-17-2023,337
Electronics,S004,08-17-2023,699
Toys,S004,08-17-2023,109
Groceries,S005,08-17-2023,347
Furniture,S005,08-17-2023,396
Electronics,S005,08-17-2023,645
Toys,S005,08-17-2023,297
Clothing,S005,08-17-2023,133
Clothing,S001,08-18-2023,1057
Toys,S001,08-18-2023,191
Electronics,S001,08-18-2023,677
Groceries,S001,08-18-2023,597
Furniture,S001,08-18-2023,660
Groceries,S002,08-18-2023,199
Clothing,S002,08-18-2023,634
Furniture,S002,08-18-2023,1886
Electronics,S002,08-18-2023,523
Toys,S002,08-18-2023,463
Toys,S003,08-18-2023,1085
Clothing,S003,08-18-2023,152
Electronics,S003,08-18-2023,202
Furniture,S003,08-18-2023,411
Groceries,S003,08-18-2023,134
Furniture,S004,08-18-2023,513
Clothing,S004,08-18-2023,410
Groceries,S004,08-18-2023,23
Electronics,S004,08-18-2023,1314
Toys,S004,08-18-2023,518
Groceries,S005,08-18-2023,644
Electronics,S005,08-18-2023,751
Clothing,S005,08-18-2023,707
Toys,S005,08-18-2023,369
Furniture,S005,08-18-2023,210
Toys,S001,08-19-2023,274
Electronics,S001,08-19-2023,421
Clothing,S001,08-19-2023,860
Groceries,S001,08-19-2023,482
Furniture,S001,08-19-2023,285
Groceries,S002,08-19-2023,735
Electronics,S002,08-19-2023,619
Toys,S002,08-19-2023,148
Furniture,S002,08-19-2023,682
Clothing,S002,08-19-2023,580
Furniture,S003,08-19-2023,711
Clothing,S003,08-19-2023,670
Toys,S003,08-19-2023,1041
Groceries,S003,08-19-2023,313
Electronics,S004,08-19-2023,722
Toys,S004,08-19-2023,573
Furniture,S004,08-19-2023,466
Groceries,S004,08-19-2023,534
Clothing,S004,08-19-2023,475
Toys,S005,08-19-2023,406
Electronics,S005,08-19-2023,616
Furniture,S005,08-19-2023,935
Groceries,S005,08-19-2023,434
Clothing,S005,08-19-2023,461
Groceries,S001,08-20-2023,1046
Furniture,S001,08-20-2023,752
Clothing,S001,08-20-2023,716
Toys,S001,08-20-2023,698
Electronics,S002,08-20-2023,1003
Groceries,S002,08-20-2023,585
Toys,S002,08-20-2023,804
Clothing,S002,08-20-2023,727
Furniture,S002,08-20-2023,391
Groceries,S003,08-20-2023,659
Furniture,S003,08-20-2023,107
Toys,S003,08-20-2023,888
Electronics,S003,08-20-2023,305
Clothing,S003,08-20-2023,662
Clothing,S004,08-20-2023,477
Electronics,S004,08-20-2023,564
Toys,S004,08-20-2023,423
Furniture,S004,08-20-2023,235
Groceries,S004,08-20-2023,996
Clothing,S005,08-20-2023,409
Furniture,S005,08-20-2023,276
Groceries,S005,08-20-2023,252
Electronics,S005,08-20-2023,294
Toys,S005,08-20-2023,302
Electronics,S001,08-21-2023,787
Clothing,S001,08-21-2023,544
Furniture,S001,08-21-2023,466
Groceries,S001,08-21-2023,457
Toys,S001,08-21-2023,386
Groceries,S002,08-21-2023,675
Furniture,S002,08-21-2023,1025
Clothing,S002,08-21-2023,126
Electronics,S002,08-21-2023,70
Toys,S002,08-21-2023,469
Toys,S003,08-21-2023,717
Clothing,S003,08-21-2023,430
Electronics,S003,08-21-2023,385
Furniture,S003,08-21-2023,572
Groceries,S003,08-21-2023,344
Furniture,S004,08-21-2023,1030
Toys,S004,08-21-2023,696
Groceries,S004,08-21-2023,573
Electronics,S004,08-21-2023,452
Clothing,S004,08-21-2023,36
Toys,S005,08-21-2023,146
Groceries,S005,08-21-2023,557
Electronics,S005,08-21-2023,38
Furniture,S005,08-21-2023,698
Clothing,S005,08-21-2023,73
Groceries,S001,08-22-2023,335
Furniture,S001,08-22-2023,425
Electronics,S001,08-22-2023,571
Toys,S001,08-22-2023,762
Clothing,S001,08-22-2023,370
Groceries,S002,08-22-2023,429
Clothing,S002,08-22-2023,695
Furniture,S002,08-22-2023,126
Electronics,S002,08-22-2023,86
Toys,S002,08-22-2023,46
Groceries,S003,08-22-2023,347
Clothing,S003,08-22-2023,772
Furniture,S003,08-22-2023,903
Toys,S003,08-22-2023,549
Electronics,S003,08-22-2023,488
Toys,S004,08-22-2023,925
Electronics,S004,08-22-2023,438
Clothing,S004,08-22-2023,648
Furniture,S004,08-22-2023,476
Groceries,S004,08-22-2023,293
Furniture,S005,08-22-2023,47
Electronics,S005,08-22-2023,722
Groceries,S005,08-22-2023,203
Toys,S005,08-22-2023,911
Clothing,S005,08-22-2023,699
Electronics,S001,08-23-2023,814
Groceries,S001,08-23-2023,793
Furniture,S001,08-23-2023,198
Clothing,S001,08-23-2023,262
Toys,S001,08-23-2023,473
Electronics,S002,08-23-2023,657
Furniture,S002,08-23-2023,1001
Groceries,S002,08-23-2023,129
Toys,S002,08-23-2023,573
Clothing,S002,08-23-2023,852
Clothing,S003,08-23-2023,574
Furniture,S003,08-23-2023,1028
Groceries,S003,08-23-2023,699
Toys,S003,08-23-2023,1499
Electronics,S003,08-23-2023,245
Clothing,S004,08-23-2023,617
Electronics,S004,08-23-2023,164
Furniture,S004,08-23-2023,1013
Groceries,S004,08-23-2023,924
Toys,S004,08-23-2023,275
Furniture,S005,08-23-2023,973
Toys,S005,08-23-2023,420
Electronics,S005,08-23-2023,429
Clothing,S005,08-23-2023,660
Groceries,S005,08-23-2023,204
Furniture,S001,08-24-2023,516
Clothing,S001,08-24-2023,736
Electronics,S001,08-24-2023,121
Toys,S001,08-24-2023,731
Groceries,S001,08-24-2023,670
Clothing,S002,08-24-2023,594
Electronics,S002,08-24-2023,611
Toys,S002,08-24-2023,368
Furniture,S002,08-24-2023,1252
Groceries,S002,08-24-2023,330
Groceries,S003,08-24-2023,572
Clothing,S003,08-24-2023,622
Furniture,S003,08-24-2023,329
Toys,S003,08-24-2023,422
Electronics,S003,08-24-2023,360
Clothing,S004,08-24-2023,151
Toys,S004,08-24-2023,811
Furniture,S004,08-24-2023,526
Groceries,S004,08-24-2023,686
Electronics,S004,08-24-2023,795
Groceries,S005,08-24-2023,131
Furniture,S005,08-24-2023,1431
Electronics,S005,08-24-2023,688
Clothing,S005,08-24-2023,827
Toys,S005,08-24-2023,32
Clothing,S001,08-25-2023,421
Furniture,S001,08-25-2023,228
Toys,S001,08-25-2023,340
Electronics,S001,08-25-2023,960
Groceries,S001,08-25-2023,888
Electronics,S002,08-25-2023,637
Toys,S002,08-25-2023,79
Groceries,S002,08-25-2023,1035
Furniture,S002,08-25-2023,482
Clothing,S002,08-25-2023,883
Furniture,S003,08-25-2023,754
Toys,S003,08-25-2023,661
Electronics,S003,08-25-2023,394
Clothing,S003,08-25-2023,166
Groceries,S003,08-25-2023,248
Toys,S004,08-25-2023,427
Clothing,S004,08-25-2023,392
Electronics,S004,08-25-2023,442
Groceries,S004,08-25-2023,758
Furniture,S004,08-25-2023,156
Furniture,S005,08-25-2023,583
Groceries,S005,08-25-2023,318
Electronics,S005,08-25-2023,388
Toys,S005,08-25-2023,540
Clothing,S005,08-25-2023,402
Toys,S001,08-26-2023,197
Clothing,S001,08-26-2023,652
Groceries,S001,08-26-2023,1171
Furniture,S001,08-26-2023,138
Electronics,S001,08-26-2023,816
Clothing,S002,08-26-2023,556
Electronics,S002,08-26-2023,10
Furniture,S002,08-26-2023,790
Toys,S002,08-26-2023,39
Groceries,S002,08-26-2023,637
Groceries,S003,08-26-2023,328
Toys,S003,08-26-2023,355
Clothing,S003,08-26-2023,269
Electronics,S003,08-26-2023,631
Furniture,S003,08-26-2023,1298
Furniture,S004,08-26-2023,442
Toys,S004,08-26-2023,526
Groceries,S004,08-26-2023,1203
Electronics,S004,08-26-2023,192
Clothing,S004,08-26-2023,278
Electronics,S005,08-26-2023,470
Furniture,S005,08-26-2023,327
Groceries,S005,08-26-2023,551
Clothing,S005,08-26-2023,369
Toys,S005,08-26-2023,441
Clothing,S001,08-27-2023,860
Furniture,S001,08-27-2023,1108
Electronics,S001,08-27-2023,258
Toys,S001,08-27-2023,406
Groceries,S001,08-27-2023,536
Furniture,S002,08-27-2023,460
Clothing,S002,08-27-2023,1552
Electronics,S002,08-27-2023,725
Groceries,S002,08-27-2023,212
Toys,S002,08-27-2023,40
Clothing,S003,08-27-2023,503
Furniture,S003,08-27-2023,1030
Groceries,S003,08-27-2023,307
Electronics,S003,08-27-2023,730
Toys,S003,08-27-2023,297
Clothing,S004,08-27-2023,1224
Toys,S004,08-27-2023,596
Furniture,S004,08-27-2023,709
Electronics,S004,08-27-2023,255
Groceries,S004,08-27-2023,232
Electronics,S005,08-27-2023,319
Groceries,S005,08-27-2023,1097
Clothing,S005,08-27-2023,671
Toys,S005,08-27-2023,102
Furniture,S005,08-27-2023,383
Electronics,S001,08-28-2023,603
Toys,S001,08-28-2023,377
Furniture,S001,08-28-2023,91
Clothing,S001,08-28-2023,1054
Groceries,S001,08-28-2023,198
Clothing,S002,08-28-2023,1159
Toys,S002,08-28-2023,637
Groceries,S002,08-28-2023,682
Electronics,S002,08-28-2023,565
Furniture,S002,08-28-2023,222
Clothing,S003,08-28-2023,816
Groceries,S003,08-28-2023,583
Furniture,S003,08-28-2023,46
Electronics,S003,08-28-2023,356
Toys,S003,08-28-2023,818
Electronics,S004,08-28-2023,1403
Toys,S004,08-28-2023,455
Clothing,S004,08-28-2023,352
Groceries,S004,08-28-2023,65
Furniture,S004,08-28-2023,260
Furniture,S005,08-28-2023,815
Electronics,S005,08-28-2023,155
Clothing,S005,08-28-2023,941
Toys,S005,08-28-2023,191
Groceries,S005,08-28-2023,25
Clothing,S001,08-29-2023,1326
Groceries,S001,08-29-2023,69
Furniture,S001,08-29-2023,33
Electronics,S001,08-29-2023,1338
Toys,S001,08-29-2023,627
Clothing,S002,08-29-2023,567
Toys,S002,08-29-2023,451
Furniture,S002,08-29-2023,477
Groceries,S002,08-29-2023,815
Electronics,S002,08-29-2023,400
Electronics,S003,08-29-2023,171
Groceries,S003,08-29-2023,758
Furniture,S003,08-29-2023,494
Clothing,S003,08-29-2023,373
Toys,S003,08-29-2023,169
Toys,S004,08-29-2023,571
Groceries,S004,08-29-2023,178
Furniture,S004,08-29-2023,538
Electronics,S004,08-29-2023,613
Clothing,S004,08-29-2023,167
Toys,S005,08-29-2023,227
Groceries,S005,08-29-2023,166
Furniture,S005,08-29-2023,1287
Electronics,S005,08-29-2023,63
Clothing,S005,08-29-2023,508
Furniture,S001,08-30-2023,542
Clothing,S001,08-30-2023,479
Electronics,S001,08-30-2023,779
Toys,S001,08-30-2023,795
Groceries,S001,08-30-2023,16
Furniture,S002,08-30-2023,922
Electronics,S002,08-30-2023,859
Groceries,S002,08-30-2023,818
Toys,S002,08-30-2023,224
Clothing,S002,08-30-2023,307
Clothing,S003,08-30-2023,1358
Toys,S003,08-30-2023,158
Electronics,S003,08-30-2023,564
Groceries,S003,08-30-2023,180
Furniture,S003,08-30-2023,268
Clothing,S004,08-30-2023,254
Electronics,S004,08-30-2023,959
Toys,S004,08-30-2023,654
Groceries,S004,08-30-2023,887
Furniture,S004,08-30-2023,223
Groceries,S005,08-30-2023,135
Furniture,S005,08-30-2023,47
Toys,S005,08-30-2023,614
Clothing,S005,08-30-2023,408
Electronics,S005,08-30-2023,1164
Furniture,S001,08-31-2023,1039
Clothing,S001,08-31-2023,525
Electronics,S001,08-31-2023,603
Toys,S001,08-31-2023,254
Groceries,S001,08-31-2023,175
Furniture,S002,08-31-2023,521
Electronics,S002,08-31-2023,409
Clothing,S002,08-31-2023,414
Toys,S002,08-31-2023,580
Groceries,S002,08-31-2023,151
Furniture,S003,08-31-2023,434
Groceries,S003,08-31-2023,835
Toys,S003,08-31-2023,935
Electronics,S003,08-31-2023,318
Clothing,S003,08-31-2023,74
Groceries,S004,08-31-2023,722
Toys,S004,08-31-2023,386
Electronics,S004,08-31-2023,438
Furniture,S004,08-31-2023,502
Clothing,S004,08-31-2023,474
Furniture,S005,08-31-2023,482
Clothing,S005,08-31-2023,524
Groceries,S005,08-31-2023,112
Electronics,S005,08-31-2023,906
Toys,S005,08-31-2023,579
Furniture,S001,09-01-2023,846
Toys,S001,09-01-2023,884
Groceries,S001,09-01-2023,532
Clothing,S001,09-01-2023,514
Electronics,S001,09-01-2023,259
Toys,S002,09-01-2023,241
Groceries,S002,09-01-2023,1121
Clothing,S002,09-01-2023,323
Electronics,S002,09-01-2023,270
Furniture,S002,09-01-2023,791
Groceries,S003,09-01-2023,538
Clothing,S003,09-01-2023,953
Electronics,S003,09-01-2023,141
Toys,S003,09-01-2023,350
Furniture,S003,09-01-2023,270
Groceries,S004,09-01-2023,955
Clothing,S004,09-01-2023,244
Toys,S004,09-01-2023,304
Electronics,S004,09-01-2023,330
Furniture,S004,09-01-2023,391
Electronics,S005,09-01-2023,648
Furniture,S005,09-01-2023,407
Groceries,S005,09-01-2023,603
Toys,S005,09-01-2023,966
Clothing,S005,09-01-2023,91
Furniture,S001,09-02-2023,432
Clothing,S001,09-02-2023,1180
Groceries,S001,09-02-2023,599
Toys,S001,09-02-2023,69
Electronics,S002,09-02-2023,662
Toys,S002,09-02-2023,1075
Furniture,S002,09-02-2023,550
Groceries,S002,09-02-2023,384
Clothing,S002,09-02-2023,293
Groceries,S003,09-02-2023,865
Furniture,S003,09-02-2023,393
Clothing,S003,09-02-2023,697
Toys,S003,09-02-2023,740
Electronics,S003,09-02-2023,225
Furniture,S004,09-02-2023,551
Clothing,S004,09-02-2023,738
Toys,S004,09-02-2023,277
Electronics,S004,09-02-2023,310
Groceries,S004,09-02-2023,1637
Electronics,S005,09-02-2023,566
Toys,S005,09-02-2023,695
Groceries,S005,09-02-2023,607
Clothing,S005,09-02-2023,349
Furniture,S005,09-02-2023,114
Electronics,S001,09-03-2023,728
Clothing,S001,09-03-2023,249
Groceries,S001,09-03-2023,268
Toys,S001,09-03-2023,411
Furniture,S001,09-03-2023,197
Clothing,S002,09-03-2023,719
Toys,S002,09-03-2023,457
Groceries,S002,09-03-2023,884
Furniture,S002,09-03-2023,458
Electronics,S002,09-03-2023,47
Toys,S003,09-03-2023,655
Clothing,S003,09-03-2023,529
Furniture,S003,09-03-2023,807
Groceries,S003,09-03-2023,729
Electronics,S003,09-03-2023,672
Clothing,S004,09-03-2023,433
Electronics,S004,09-03-2023,633
Groceries,S004,09-03-2023,358
Toys,S004,09-03-2023,716
Furniture,S004,09-03-2023,439
Toys,S005,09-03-2023,681
Groceries,S005,09-03-2023,781
Electronics,S005,09-03-2023,807
Clothing,S005,09-03-2023,430
Furniture,S005,09-03-2023,1060
Toys,S001,09-04-2023,118
Groceries,S001,09-04-2023,586
Clothing,S001,09-04-2023,297
Electronics,S001,09-04-2023,580
Furniture,S001,09-04-2023,472
Furniture,S002,09-04-2023,469
Groceries,S002,09-04-2023,233
Toys,S002,09-04-2023,541
Electronics,S002,09-04-2023,515
Clothing,S002,09-04-2023,218
Groceries,S003,09-04-2023,428
Clothing,S003,09-04-2023,230
Toys,S003,09-04-2023,333
Electronics,S003,09-04-2023,1563
