product,city,date,sales,discount_pct,weather_condition,is_holiday,seasonality
Clothing,Delhi,06-26-2023,242,10,Cloudy,1,Summer
Clothing,Mumbai,06-26-2023,239,15,Rainy,1,Spring
Toys,Mumbai,06-26-2023,250,20,Sunny,0,Autumn
Toys,Mumbai,06-26-2023,109,5,Rainy,1,Spring
Toys,Mumbai,06-26-2023,58,0,Sunny,0,Spring
Toys,Mumbai,06-26-2023,225,5,Rainy,1,Summer
Groceries,Mumbai,06-26-2023,270,0,Rainy,0,Summer
Toys,Mumbai,06-26-2023,287,20,Cloudy,1,Summer
Groceries,Mumbai,06-26-2023,249,5,Rainy,1,Summer
Clothing,Mumbai,06-26-2023,63,5,Snowy,0,Summer
Groceries,Mumbai,06-26-2023,353,10,Sunny,1,Summer
Toys,Mumbai,06-26-2023,13,0,Rainy,0,Autumn
Clothing,Mumbai,06-26-2023,295,15,Sunny,1,Spring
Toys,Mumbai,06-26-2023,146,15,Rainy,1,Spring
Groceries,Bangalore,06-26-2023,81,0,Rainy,1,Summer
Clothing,Bangalore,06-26-2023,60,10,Snowy,0,Autumn
Toys,Bangalore,06-26-2023,44,20,Snowy,1,Winter
Clothing,Bangalore,06-26-2023,68,20,Rainy,0,Summer
Clothing,Bangalore,06-26-2023,41,20,Rainy,1,Winter
Clothing,Bangalore,06-26-2023,301,20,Snowy,1,Autumn
Toys,Bangalore,06-26-2023,38,15,Cloudy,0,Autumn
Toys,Bangalore,06-26-2023,176,10,Cloudy,0,Spring
Clothing,Bangalore,06-26-2023,159,20,Cloudy,0,Summer
Groceries,Bangalore,06-26-2023,11,20,Snowy,1,Autumn
Toys,Delhi,06-27-2023,62,0,Rainy,0,Winter
Toys,Delhi,06-27-2023,173,20,Snowy,1,Winter
Groceries,Delhi,06-27-2023,49,10,Snowy,1,Winter
Groceries,Delhi,06-27-2023,41,5,Snowy,1,Winter
Groceries,Delhi,06-27-2023,175,5,Rainy,0,Spring
Groceries,Delhi,06-27-2023,99,15,Rainy,0,Summer
Toys,Delhi,06-27-2023,41,20,Rainy,1,Winter
Toys,Delhi,06-27-2023,113,5,Snowy,0,Autumn
Toys,Delhi,06-27-2023,37,5,Snowy,0,Winter
Toys,Delhi,06-27-2023,74,5,Cloudy,1,Spring
Toys,Delhi,06-27-2023,157,5,Rainy,1,Summer
Clothing,Delhi,06-27-2023,54,10,Snowy,0,Autumn
Groceries,Mumbai,06-27-2023,104,15,Cloudy,0,Winter
Groceries,Mumbai,06-27-2023,89,0,Rainy,1,Winter
Toys,Mumbai,06-27-2023,450,15,Sunny,1,Autumn
Clothing,Mumbai,06-27-2023,0,5,Rainy,1,Autumn
Clothing,Mumbai,06-27-2023,440,5,Sunny,0,Summer
Toys,Mumbai,06-27-2023,22,0,Rainy,1,Winter
Clothing,Mumbai,06-27-2023,125,20,Sunny,1,Autumn
Toys,Mumbai,06-27-2023,54,0,Sunny,1,Summer
Toys,Mumbai,06-27-2023,335,20,Snowy,0,Spring
Groceries,Mumbai,06-27-2023,18,0,Cloudy,1,Winter
Toys,Mumbai,06-27-2023,82,10,Snowy,1,Spring
Clothing,Mumbai,06-27-2023,42,20,Snowy,1,Winter
Groceries,Mumbai,06-27-2023,297,0,Cloudy,0,Winter
Toys,Mumbai,06-27-2023,137,0,Rainy,0,Spring
Clothing,Bangalore,06-27-2023,140,0,Snowy,1,Summer
Groceries,Bangalore,06-27-2023,362,15,Rainy,0,Winter
Toys,Bangalore,06-27-2023,114,5,Cloudy,0,Winter
Toys,Bangalore,06-27-2023,356,10,Cloudy,1,Summer
Clothing,Bangalore,06-27-2023,153,15,Sunny,0,Summer
Toys,Bangalore,06-27-2023,158,10,Cloudy,1,Autumn
Clothing,Bangalore,06-27-2023,24,15,Cloudy,0,Autumn
Toys,Bangalore,06-27-2023,378,15,Sunny,0,Summer
Clothing,Bangalore,06-27-2023,208,20,Cloudy,1,Summer
Toys,Bangalore,06-27-2023,98,10,Snowy,1,Spring
Toys,Bangalore,06-27-2023,9,0,Cloudy,0,Spring
Clothing,Bangalore,06-27-2023,147,20,Cloudy,0,Autumn
Groceries,Bangalore,06-27-2023,33,20,Cloudy,0,Autumn
Clothing,Delhi,06-28-2023,80,10,Cloudy,0,Summer
Groceries,Delhi,06-28-2023,148,15,Sunny,1,Spring
Groceries,Delhi,06-28-2023,174,10,Rainy,0,Autumn
Toys,Delhi,06-28-2023,163,15,Cloudy,0,Spring
Toys,Delhi,06-28-2023,130,10,Sunny,1,Winter
Clothing,Delhi,06-28-2023,265,0,Sunny,1,Spring
Groceries,Delhi,06-28-2023,82,5,Cloudy,0,Autumn
Toys,Delhi,06-28-2023,225,0,Snowy,1,Winter
Clothing,Delhi,06-28-2023,110,5,Rainy,0,Summer
Clothing,Delhi,06-28-2023,138,15,Rainy,0,Spring
Toys,Delhi,06-28-2023,75,10,Snowy,0,Summer
Toys,Delhi,06-28-2023,22,5,Snowy,0,Winter
Groceries,Delhi,06-28-2023,44,20,Sunny,0,Autumn
Groceries,Mumbai,06-28-2023,207,15,Snowy,0,Spring
Toys,Mumbai,06-28-2023,55,5,Rainy,0,Winter
Clothing,Mumbai,06-28-2023,51,20,Sunny,0,Summer
Clothing,Mumbai,06-28-2023,99,15,Sunny,1,Winter
Groceries,Mumbai,06-28-2023,71,20,Snowy,0,Summer
Toys,Mumbai,06-28-2023,91,0,Cloudy,0,Spring
Toys,Mumbai,06-28-2023,55,0,Rainy,0,Spring
Toys,Mumbai,06-28-2023,209,15,Snowy,0,Summer
Groceries,Mumbai,06-28-2023,68,5,Snowy,1,Spring
Clothing,Mumbai,06-28-2023,245,15,Cloudy,1,Summer
Clothing,Mumbai,06-28-2023,243,10,Snowy,0,Summer
Toys,Bangalore,06-28-2023,333,0,Rainy,0,Winter
Clothing,Bangalore,06-28-2023,290,10,Cloudy,1,Autumn
Groceries,Bangalore,06-28-2023,29,20,Cloudy,1,Winter
Groceries,Bangalore,06-28-2023,297,20,Cloudy,0,Winter
Clothing,Bangalore,06-28-2023,91,5,Sunny,0,Winter
Toys,Bangalore,06-28-2023,109,5,Cloudy,0,Autumn
Clothing,Bangalore,06-28-2023,282,20,Rainy,0,Spring
Groceries,Bangalore,06-28-2023,229,5,Sunny,0,Autumn
Clothing,Bangalore,06-28-2023,14,20,Cloudy,0,Summer
Clothing,Bangalore,06-28-2023,167,10,Sunny,1,Spring
Groceries,Bangalore,06-28-2023,30,5,Sunny,0,Winter
Groceries,Bangalore,06-28-2023,221,20,Sunny,0,Summer
Groceries,Bangalore,06-28-2023,22,0,Sunny,0,Summer
Toys,Delhi,06-29-2023,148,20,Rainy,1,Autumn
Clothing,Delhi,06-29-2023,205,0,Rainy,0,Autumn
Groceries,Delhi,06-29-2023,280,10,Rainy,1,Winter
Toys,Delhi,06-29-2023,149,0,Sunny,1,Winter
Clothing,Delhi,06-29-2023,154,10,Sunny,0,Winter
Toys,Delhi,06-29-2023,337,0,Cloudy,1,Winter
Groceries,Delhi,06-29-2023,208,15,Snowy,1,Spring
Groceries,Delhi,06-29-2023,45,0,Sunny,1,Winter
Clothing,Delhi,06-29-2023,195,0,Snowy,0,Winter
Toys,Delhi,06-29-2023,116,15,Cloudy,0,Autumn
Toys,Delhi,06-29-2023,18,10,Snowy,0,Winter
Groceries,Delhi,06-29-2023,404,10,Rainy,0,Autumn
Groceries,Mumbai,06-29-2023,93,20,Rainy,1,Autumn
Toys,Mumbai,06-29-2023,220,15,Cloudy,1,Summer
Toys,Mumbai,06-29-2023,88,20,Rainy,1,Winter
Toys,Mumbai,06-29-2023,174,20,Cloudy,0,Winter
Toys,Mumbai,06-29-2023,86,20,Cloudy,0,Spring
Toys,Mumbai,06-29-2023,80,20,Sunny,0,Summer
Clothing,Bangalore,06-29-2023,60,0,Rainy,1,Winter
Groceries,Bangalore,06-29-2023,15,10,Cloudy,0,Summer
Clothing,Bangalore,06-29-2023,103,0,Cloudy,1,Summer
Groceries,Bangalore,06-29-2023,9,10,Sunny,0,Autumn
Groceries,Bangalore,06-29-2023,117,5,Rainy,0,Summer
Clothing,Bangalore,06-29-2023,28,15,Rainy,0,Spring
Groceries,Bangalore,06-29-2023,4,5,Cloudy,0,Winter
Toys,Bangalore,06-29-2023,141,5,Snowy,0,Summer
Clothing,Bangalore,06-29-2023,45,0,Rainy,0,Winter
Groceries,Bangalore,06-29-2023,190,15,Sunny,0,Summer
Clothing,Bangalore,06-29-2023,65,20,Cloudy,0,Autumn
Groceries,Bangalore,06-29-2023,316,10,Cloudy,1,Autumn
Groceries,Bangalore,06-29-2023,424,15,Sunny,1,Spring
Groceries,Delhi,06-30-2023,250,15,Sunny,1,Winter
Toys,Delhi,06-30-2023,89,0,Rainy,1,Spring
Clothing,Delhi,06-30-2023,410,10,Cloudy,1,Spring
Clothing,Delhi,06-30-2023,324,20,Cloudy,0,Spring
Toys,Delhi,06-30-2023,174,5,Snowy,1,Summer
Clothing,Delhi,06-30-2023,110,15,Snowy,1,Winter
Clothing,Delhi,06-30-2023,96,5,Snowy,0,Summer
Clothing,Delhi,06-30-2023,68,20,Cloudy,0,Spring
Clothing,Delhi,06-30-2023,1,5,Snowy,0,Spring
Clothing,Delhi,06-30-2023,140,10,Cloudy,0,Winter
Clothing,Delhi,06-30-2023,180,20,Cloudy,0,Winter
Groceries,Delhi,06-30-2023,349,5,Cloudy,0,Spring
Groceries,Delhi,06-30-2023,37,20,Rainy,0,Spring
Clothing,Delhi,06-30-2023,26,5,Cloudy,1,Summer
Toys,Delhi,06-30-2023,296,0,Rainy,0,Summer
Clothing,Mumbai,06-30-2023,15,20,Sunny,1,Spring
Clothing,Mumbai,06-30-2023,98,15,Sunny,1,Winter
Clothing,Mumbai,06-30-2023,269,10,Rainy,0,Winter
Clothing,Mumbai,06-30-2023,235,10,Rainy,1,Winter
Toys,Mumbai,06-30-2023,315,15,Cloudy,1,Winter
Groceries,Mumbai,06-30-2023,235,15,Sunny,1,Spring
Groceries,Mumbai,06-30-2023,52,5,Snowy,0,Autumn
Clothing,Mumbai,06-30-2023,187,5,Rainy,1,Spring
Toys,Mumbai,06-30-2023,48,15,Snowy,1,Winter
Groceries,Mumbai,06-30-2023,313,0,Snowy,0,Winter
Clothing,Mumbai,06-30-2023,76,5,Rainy,0,Spring
Toys,Mumbai,06-30-2023,38,5,Cloudy,0,Winter
Toys,Mumbai,06-30-2023,39,5,Cloudy,0,Summer
Clothing,Mumbai,06-30-2023,321,20,Rainy,0,Autumn
Clothing,Bangalore,06-30-2023,13,15,Rainy,1,Autumn
Toys,Bangalore,06-30-2023,79,10,Cloudy,1,Spring
Clothing,Bangalore,06-30-2023,209,20,Rainy,1,Winter
Toys,Bangalore,06-30-2023,123,20,Rainy,1,Summer
Groceries,Bangalore,06-30-2023,24,5,Cloudy,1,Winter
Toys,Bangalore,06-30-2023,122,20,Rainy,1,Spring
Clothing,Bangalore,06-30-2023,85,15,Cloudy,1,Autumn
Clothing,Bangalore,06-30-2023,54,5,Snowy,1,Winter
Groceries,Bangalore,06-30-2023,277,5,Cloudy,0,Autumn
Toys,Bangalore,06-30-2023,107,0,Sunny,0,Spring
Groceries,Bangalore,06-30-2023,60,15,Snowy,1,Spring
Clothing,Delhi,07-01-2023,1,15,Cloudy,0,Autumn
Toys,Delhi,07-01-2023,420,10,Snowy,0,Summer
Toys,Delhi,07-01-2023,184,15,Sunny,0,Autumn
Groceries,Delhi,07-01-2023,3,20,Snowy,0,Spring
Toys,Delhi,07-01-2023,19,0,Cloudy,1,Autumn
Groceries,Delhi,07-01-2023,255,20,Snowy,1,Spring
Toys,Delhi,07-01-2023,136,15,Cloudy,0,Spring
Toys,Delhi,07-01-2023,53,15,Sunny,0,Spring
Toys,Delhi,07-01-2023,349,10,Cloudy,1,Spring
Toys,Delhi,07-01-2023,76,20,Rainy,0,Summer
Clothing,Delhi,07-01-2023,241,15,Rainy,0,Winter
Groceries,Delhi,07-01-2023,73,20,Snowy,1,Autumn
Groceries,Delhi,07-01-2023,284,10,Cloudy,1,Summer
Clothing,Mumbai,07-01-2023,25,20,Snowy,0,Winter
Groceries,Mumbai,07-01-2023,297,15,Rainy,1,Autumn
Clothing,Mumbai,07-01-2023,26,0,Rainy,1,Summer
Clothing,Mumbai,07-01-2023,212,15,Sunny,0,Autumn
Groceries,Mumbai,07-01-2023,76,5,Snowy,0,Summer
Groceries,Bangalore,07-01-2023,245,10,Rainy,0,Winter
Groceries,Bangalore,07-01-2023,153,10,Rainy,0,Summer
Clothing,Bangalore,07-01-2023,63,20,Rainy,1,Winter
Clothing,Bangalore,07-01-2023,239,15,Rainy,0,Spring
Clothing,Bangalore,07-01-2023,62,20,Snowy,1,Summer
Clothing,Bangalore,07-01-2023,131,20,Cloudy,1,Winter
Toys,Bangalore,07-01-2023,275,10,Rainy,0,Spring
Clothing,Bangalore,07-01-2023,266,20,Snowy,0,Autumn
Toys,Bangalore,07-01-2023,77,10,Snowy,0,Summer
Clothing,Bangalore,07-01-2023,128,0,Snowy,1,Autumn
Toys,Bangalore,07-01-2023,66,0,Sunny,1,Winter
Toys,Bangalore,07-01-2023,99,5,Rainy,1,Autumn
Toys,Bangalore,07-01-2023,135,15,Rainy,1,Winter
Groceries,Bangalore,07-01-2023,10,10,Sunny,1,Summer
Toys,Bangalore,07-01-2023,90,0,Sunny,0,Summer
Clothing,Delhi,07-02-2023,56,10,Rainy,1,Winter
Groceries,Delhi,07-02-2023,23,5,Sunny,1,Spring
Toys,Delhi,07-02-2023,25,5,Rainy,1,Winter
Clothing,Delhi,07-02-2023,313,20,Sunny,0,Autumn
Clothing,Delhi,07-02-2023,90,5,Rainy,0,Spring
Groceries,Delhi,07-02-2023,21,10,Snowy,0,Spring
Toys,Delhi,07-02-2023,101,20,Snowy,0,Winter
Groceries,Delhi,07-02-2023,116,15,Cloudy,0,Summer
Groceries,Delhi,07-02-2023,201,0,Cloudy,1,Spring
Groceries,Delhi,07-02-2023,46,0,Rainy,0,Spring
Toys,Delhi,07-02-2023,95,15,Cloudy,0,Summer
Groceries,Delhi,07-02-2023,187,0,Rainy,0,Summer
Groceries,Mumbai,07-02-2023,93,5,Sunny,1,Winter
Toys,Mumbai,07-02-2023,226,0,Cloudy,1,Summer
Toys,Mumbai,07-02-2023,396,5,Cloudy,0,Autumn
Toys,Mumbai,07-02-2023,71,20,Sunny,1,Spring
Clothing,Mumbai,07-02-2023,210,15,Rainy,1,Spring
Groceries,Mumbai,07-02-2023,208,15,Cloudy,0,Autumn
Toys,Mumbai,07-02-2023,32,10,Rainy,0,Spring
Clothing,Mumbai,07-02-2023,58,20,Rainy,1,Summer
Clothing,Mumbai,07-02-2023,116,10,Rainy,1,Autumn
Clothing,Mumbai,07-02-2023,50,10,Cloudy,1,Summer
Toys,Mumbai,07-02-2023,24,15,Cloudy,1,Autumn
Groceries,Mumbai,07-02-2023,95,10,Cloudy,0,Spring
Toys,Mumbai,07-02-2023,42,10,Rainy,1,Summer
Clothing,Mumbai,07-02-2023,339,10,Cloudy,0,Winter
Groceries,Mumbai,07-02-2023,127,0,Snowy,0,Winter
Groceries,Bangalore,07-02-2023,106,20,Snowy,0,Autumn
Groceries,Bangalore,07-02-2023,23,20,Cloudy,1,Summer
Toys,Bangalore,07-02-2023,179,10,Snowy,1,Spring
Clothing,Bangalore,07-02-2023,242,20,Cloudy,1,Winter
Toys,Bangalore,07-02-2023,83,10,Sunny,1,Spring
Groceries,Bangalore,07-02-2023,163,15,Sunny,0,Summer
Groceries,Bangalore,07-02-2023,24,10,Snowy,1,Winter
Groceries,Bangalore,07-02-2023,46,0,Snowy,0,Spring
Clothing,Bangalore,07-02-2023,365,15,Rainy,0,Winter
Clothing,Bangalore,07-02-2023,168,15,Cloudy,1,Autumn
Clothing,Bangalore,07-02-2023,33,0,Sunny,1,Spring
Toys,Bangalore,07-02-2023,20,10,Sunny,0,Winter
Toys,Bangalore,07-02-2023,328,20,Sunny,1,Summer
Clothing,Delhi,07-03-2023,42,15,Sunny,0,Summer
Groceries,Delhi,07-03-2023,76,10,Snowy,1,Summer
Groceries,Delhi,07-03-2023,74,5,Cloudy,0,Winter
Toys,Delhi,07-03-2023,301,5,Rainy,0,Winter
Toys,Delhi,07-03-2023,135,0,Rainy,0,Winter
Toys,Delhi,07-03-2023,279,0,Cloudy,1,Autumn
Clothing,Delhi,07-03-2023,227,20,Sunny,0,Spring
Clothing,Delhi,07-03-2023,317,20,Sunny,0,Spring
Clothing,Delhi,07-03-2023,50,0,Cloudy,0,Winter
Groceries,Delhi,07-03-2023,162,20,Cloudy,0,Winter
Groceries,Mumbai,07-03-2023,106,5,Sunny,1,Summer
Toys,Mumbai,07-03-2023,103,15,Sunny,1,Spring
Toys,Mumbai,07-03-2023,306,5,Cloudy,1,Spring
Groceries,Mumbai,07-03-2023,162,10,Rainy,1,Autumn
Clothing,Mumbai,07-03-2023,131,15,Snowy,1,Spring
Toys,Mumbai,07-03-2023,41,5,Rainy,0,Autumn
Clothing,Mumbai,07-03-2023,272,10,Cloudy,0,Spring
Groceries,Mumbai,07-03-2023,40,15,Snowy,1,Autumn
Groceries,Mumbai,07-03-2023,139,5,Sunny,1,Spring
Groceries,Bangalore,07-03-2023,58,5,Cloudy,0,Spring
Toys,Bangalore,07-03-2023,24,15,Sunny,1,Spring
Clothing,Bangalore,07-03-2023,115,10,Snowy,0,Spring
Groceries,Bangalore,07-03-2023,274,20,Rainy,0,Winter
Toys,Bangalore,07-03-2023,365,10,Snowy,0,Winter
Toys,Bangalore,07-03-2023,142,5,Snowy,1,Summer
Clothing,Bangalore,07-03-2023,90,10,Rainy,1,Summer
Toys,Bangalore,07-03-2023,196,15,Sunny,1,Autumn
Clothing,Bangalore,07-03-2023,293,0,Snowy,1,Winter
Groceries,Bangalore,07-03-2023,82,10,Rainy,0,Autumn
Clothing,Bangalore,07-03-2023,86,5,Cloudy,1,Autumn
Toys,Delhi,07-04-2023,37,5,Cloudy,1,Spring
Toys,Delhi,07-04-2023,154,0,Cloudy,0,Autumn
Clothing,Delhi,07-04-2023,81,0,Sunny,0,Autumn
Clothing,Delhi,07-04-2023,159,15,Snowy,1,Spring
Groceries,Delhi,07-04-2023,112,5,Cloudy,1,Summer
Clothing,Delhi,07-04-2023,227,20,Cloudy,0,Winter
Toys,Delhi,07-04-2023,66,0,Sunny,1,Winter
Groceries,Delhi,07-04-2023,2,10,Snowy,0,Autumn
Groceries,Delhi,07-04-2023,126,20,Cloudy,1,Spring
Toys,Delhi,07-04-2023,27,15,Sunny,1,Spring
Groceries,Delhi,07-04-2023,101,0,Cloudy,0,Autumn
Clothing,Delhi,07-04-2023,71,5,Snowy,1,Spring
Groceries,Delhi,07-04-2023,39,10,Sunny,1,Winter
Clothing,Mumbai,07-04-2023,77,20,Rainy,0,Autumn
Clothing,Mumbai,07-04-2023,269,15,Rainy,0,Winter
Groceries,Mumbai,07-04-2023,44,10,Snowy,1,Autumn
Toys,Mumbai,07-04-2023,97,5,Rainy,0,Autumn
Groceries,Mumbai,07-04-2023,313,10,Snowy,0,Autumn
Clothing,Mumbai,07-04-2023,138,10,Sunny,0,Summer
Toys,Mumbai,07-04-2023,195,10,Rainy,0,Spring
Groceries,Mumbai,07-04-2023,285,0,Rainy,1,Spring
Toys,Mumbai,07-04-2023,383,20,Sunny,0,Summer
Toys,Mumbai,07-04-2023,87,15,Sunny,0,Autumn
Groceries,Mumbai,07-04-2023,195,10,Snowy,1,Autumn
Clothing,Bangalore,07-04-2023,128,10,Cloudy,0,Summer
Groceries,Bangalore,07-04-2023,110,10,Snowy,0,Spring
Clothing,Bangalore,07-04-2023,248,0,Rainy,1,Autumn
Toys,Bangalore,07-04-2023,79,20,Rainy,1,Autumn
Groceries,Bangalore,07-04-2023,42,15,Rainy,1,Autumn
Groceries,Bangalore,07-04-2023,43,15,Snowy,1,Summer
Toys,Bangalore,07-04-2023,106,15,Snowy,0,Autumn
Clothing,Bangalore,07-04-2023,49,20,Snowy,0,Autumn
Groceries,Bangalore,07-04-2023,37,20,Rainy,0,Autumn
Groceries,Bangalore,07-04-2023,213,0,Cloudy,1,Spring
Clothing,Bangalore,07-04-2023,155,15,Cloudy,1,Summer
Groceries,Delhi,07-05-2023,147,5,Sunny,1,Spring
Groceries,Delhi,07-05-2023,190,5,Snowy,1,Spring
Toys,Delhi,07-05-2023,206,20,Snowy,1,Autumn
Groceries,Delhi,07-05-2023,58,20,Snowy,1,Summer
Toys,Delhi,07-05-2023,180,5,Sunny,1,Summer
Clothing,Delhi,07-05-2023,331,15,Rainy,0,Autumn
Groceries,Delhi,07-05-2023,184,20,Snowy,1,Winter
Clothing,Delhi,07-05-2023,45,5,Sunny,0,Summer
Toys,Delhi,07-05-2023,436,0,Sunny,0,Winter
Clothing,Delhi,07-05-2023,101,10,Snowy,1,Spring
Toys,Delhi,07-05-2023,96,0,Snowy,1,Autumn
Groceries,Mumbai,07-05-2023,53,5,Rainy,1,Spring
Groceries,Mumbai,07-05-2023,177,15,Rainy,0,Summer
Clothing,Mumbai,07-05-2023,101,20,Cloudy,0,Autumn
Toys,Mumbai,07-05-2023,124,0,Snowy,0,Spring
Groceries,Mumbai,07-05-2023,2,0,Snowy,0,Autumn
Toys,Mumbai,07-05-2023,58,10,Snowy,0,Spring
Clothing,Mumbai,07-05-2023,16,20,Rainy,0,Winter
Clothing,Mumbai,07-05-2023,42,20,Sunny,0,Summer
Toys,Mumbai,07-05-2023,67,15,Snowy,1,Winter
Toys,Mumbai,07-05-2023,194,15,Snowy,1,Winter
Groceries,Mumbai,07-05-2023,91,20,Sunny,0,Winter
Clothing,Mumbai,07-05-2023,295,15,Rainy,0,Summer
Toys,Bangalore,07-05-2023,106,5,Rainy,0,Autumn
Groceries,Bangalore,07-05-2023,230,0,Cloudy,1,Winter
Clothing,Bangalore,07-05-2023,296,0,Snowy,1,Winter
Groceries,Bangalore,07-05-2023,151,10,Sunny,1,Winter
Toys,Bangalore,07-05-2023,280,10,Rainy,1,Spring
Toys,Bangalore,07-05-2023,4,20,Sunny,0,Summer
Toys,Bangalore,07-05-2023,85,5,Rainy,0,Spring
Clothing,Bangalore,07-05-2023,108,10,Cloudy,0,Spring
Clothing,Bangalore,07-05-2023,355,20,Sunny,1,Winter
Toys,Bangalore,07-05-2023,98,5,Sunny,0,Spring
Groceries,Bangalore,07-05-2023,95,10,Snowy,0,Spring
Groceries,Bangalore,07-05-2023,255,20,Rainy,0,Autumn
Groceries,Bangalore,07-05-2023,72,10,Sunny,1,Winter
Clothing,Bangalore,07-05-2023,205,15,Sunny,1,Autumn
Toys,Delhi,07-06-2023,25,10,Rainy,0,Summer
Toys,Delhi,07-06-2023,17,0,Rainy,1,Spring
Clothing,Delhi,07-06-2023,142,5,Snowy,0,Summer
Toys,Delhi,07-06-2023,205,0,Sunny,0,Summer
Clothing,Delhi,07-06-2023,113,10,Snowy,1,Summer
Toys,Delhi,07-06-2023,72,0,Sunny,1,Spring
Toys,Delhi,07-06-2023,66,0,Snowy,1,Winter
Clothing,Delhi,07-06-2023,125,20,Rainy,0,Autumn
Groceries,Delhi,07-06-2023,146,10,Snowy,0,Spring
Toys,Delhi,07-06-2023,40,20,Sunny,1,Winter
Clothing,Delhi,07-06-2023,10,15,Sunny,1,Summer
Clothing,Delhi,07-06-2023,102,10,Cloudy,0,Summer
Toys,Delhi,07-06-2023,226,20,Rainy,1,Autumn
Toys,Delhi,07-06-2023,98,0,Sunny,0,Winter
Groceries,Mumbai,07-06-2023,60,20,Cloudy,1,Winter
Toys,Mumbai,07-06-2023,58,15,Cloudy,1,Summer
Toys,Mumbai,07-06-2023,136,0,Cloudy,0,Summer
Toys,Mumbai,07-06-2023,18,0,Snowy,1,Spring
Clothing,Mumbai,07-06-2023,58,20,Snowy,0,Summer
Clothing,Mumbai,07-06-2023,107,15,Sunny,0,Autumn
Clothing,Mumbai,07-06-2023,20,0,Rainy,1,Summer
Clothing,Mumbai,07-06-2023,77,20,Cloudy,0,Autumn
Toys,Mumbai,07-06-2023,77,15,Sunny,0,Autumn
Groceries,Bangalore,07-06-2023,25,15,Cloudy,0,Spring
Toys,Bangalore,07-06-2023,130,10,Cloudy,0,Winter
Groceries,Bangalore,07-06-2023,421,5,Cloudy,1,Winter
Toys,Bangalore,07-06-2023,23,5,Snowy,1,Summer
Clothing,Bangalore,07-06-2023,43,15,Cloudy,1,Summer
Toys,Bangalore,07-06-2023,27,5,Cloudy,0,Winter
Toys,Bangalore,07-06-2023,63,10,Cloudy,1,Winter
Clothing,Bangalore,07-06-2023,19,5,Cloudy,0,Summer
Groceries,Bangalore,07-06-2023,187,0,Cloudy,0,Winter
Groceries,Bangalore,07-06-2023,167,15,Rainy,0,Winter
Groceries,Bangalore,07-06-2023,138,20,Sunny,0,Winter
Clothing,Bangalore,07-06-2023,199,20,Snowy,1,Winter
Clothing,Bangalore,07-06-2023,22,20,Cloudy,0,Summer
Toys,Delhi,07-07-2023,113,5,Sunny,0,Spring
Clothing,Delhi,07-07-2023,230,5,Snowy,1,Autumn
Toys,Delhi,07-07-2023,96,5,Snowy,0,Summer
Clothing,Delhi,07-07-2023,66,15,Cloudy,0,Summer
Clothing,Delhi,07-07-2023,140,10,Cloudy,0,Spring
Toys,Delhi,07-07-2023,105,5,Rainy,1,Summer
Groceries,Delhi,07-07-2023,63,10,Sunny,0,Winter
Groceries,Delhi,07-07-2023,138,10,Cloudy,0,Summer
Clothing,Delhi,07-07-2023,143,15,Snowy,0,Autumn
Toys,Delhi,07-07-2023,60,0,Sunny,1,Summer
Clothing,Delhi,07-07-2023,236,20,Sunny,1,Autumn
Groceries,Delhi,07-07-2023,129,5,Sunny,0,Summer
Groceries,Mumbai,07-07-2023,48,5,Sunny,1,Winter
Toys,Mumbai,07-07-2023,126,10,Snowy,1,Spring
Groceries,Mumbai,07-07-2023,41,0,Rainy,0,Spring
Toys,Mumbai,07-07-2023,17,5,Rainy,0,Spring
Clothing,Mumbai,07-07-2023,200,15,Sunny,1,Autumn
Groceries,Mumbai,07-07-2023,75,15,Rainy,0,Spring
Toys,Mumbai,07-07-2023,18,5,Sunny,0,Spring
Groceries,Mumbai,07-07-2023,187,5,Sunny,1,Spring
Groceries,Mumbai,07-07-2023,146,5,Cloudy,0,Autumn
Clothing,Mumbai,07-07-2023,25,0,Rainy,0,Summer
Toys,Mumbai,07-07-2023,3,20,Sunny,1,Winter
Toys,Mumbai,07-07-2023,37,20,Sunny,1,Summer
Clothing,Bangalore,07-07-2023,60,10,Snowy,1,Spring
Groceries,Bangalore,07-07-2023,167,0,Snowy,0,Spring
Clothing,Bangalore,07-07-2023,134,20,Sunny,1,Spring
Clothing,Bangalore,07-07-2023,233,0,Sunny,0,Winter
Groceries,Bangalore,07-07-2023,6,15,Rainy,1,Summer
Toys,Bangalore,07-07-2023,22,0,Snowy,0,Winter
Toys,Bangalore,07-07-2023,229,15,Rainy,1,Autumn
Toys,Bangalore,07-07-2023,46,5,Sunny,0,Winter
Groceries,Bangalore,07-07-2023,22,10,Snowy,1,Winter
Groceries,Bangalore,07-07-2023,66,0,Snowy,0,Spring
Clothing,Bangalore,07-07-2023,369,5,Sunny,0,Summer
Groceries,Bangalore,07-07-2023,239,15,Cloudy,0,Summer
Groceries,Bangalore,07-07-2023,188,10,Rainy,0,Autumn
Toys,Delhi,07-08-2023,124,20,Sunny,1,Spring
Toys,Delhi,07-08-2023,88,15,Rainy,1,Spring
Toys,Delhi,07-08-2023,212,15,Snowy,0,Autumn
Clothing,Delhi,07-08-2023,265,10,Cloudy,0,Summer
Clothing,Delhi,07-08-2023,118,20,Cloudy,1,Summer
Groceries,Delhi,07-08-2023,280,10,Cloudy,1,Spring
Toys,Delhi,07-08-2023,4,10,Snowy,1,Spring
